file,outcome,sensor,model,f1_score_constant,f1_score_decline,f1_score_improvement,f1_score_weighted,f1_score_unweighted,time_series_length (days),count_constant,count_decline,count_improvement,oversampled,AUC_score,variable,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,iTDE,0.949152542,0,0,0.857299071,0.316384181,4,110,4,8,0,0.5,fm_count,,,,,,,,,
sleep_ts_feel,feel,sleep,iTDE,0.949152542,0,0,0.857299071,0.316384181,4,110,4,8,0,0.5,bedexit_duration,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,MUSE,0.949152542,0,0,0.857299071,0.316384181,4,110,4,8,1,0.5,fm_count,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,MUSE,0.949152542,0,0,0.860169492,0.316384181,3,115,4,8,0,0.5,avg_act,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,iTDE,0.949152542,0,0,0.860169492,0.316384181,3,115,4,8,1,0.49137931,max_rr,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,iTDE,0.949152542,0,0,0.860169492,0.316384181,3,115,4,8,0,0.49137931,max_rr,,,,,,,,,
sleep_ts_feel,feel,sleep,iTDE,0.949152542,0,0,0.857299071,0.316384181,4,110,4,8,1,0.491071429,hrv_lf,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,iTDE,0.949152542,0,0,0.860169492,0.316384181,3,115,4,8,0,0.482758621,hrv_hf,,,,,,,,,
sleep_ts_feel,feel,sleep,MUSE,0.949152542,0,0,0.857299071,0.316384181,4,110,4,8,1,0.476190476,min_rr,,,,,,,,,
sleep_ts_feel,feel,sleep,MUSE,0.949152542,0,0,0.857299071,0.316384181,4,110,4,8,0,0.476190476,sleep_score,,,,,,,,,
sleep_ts_feel,feel,sleep,iTDE,0.949152542,0,0,0.860169492,0.316384181,3,115,4,8,1,0.474137931,avg_hr,,,,,,,,,
sleep_ts_feel,feel,sleep,MUSE,0.949152542,0,0,0.857299071,0.316384181,4,110,4,8,0,0.452380952,duration_awake,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,MUSE,0.949152542,0,0,0.857299071,0.316384181,4,110,4,8,0,0.443452381,max_rr,,,,,,,,,
sleep_ts_feel,feel,sleep,MUSE,0.949152542,0,0,0.857299071,0.316384181,4,110,4,8,1,0.428571429,avg_hr,,,,,,,,,
sleep_ts_feel,feel,sleep,MUSE,0.949152542,0,0,0.857299071,0.316384181,4,110,4,8,0,0.407738095,hrv_lf,,,,,,,,,
sleep_ts_feel,feel,sleep,MrSEQL,0.765957447,0,0.181818182,0.705512573,0.31592521,3,115,4,8,1,0.517241379,awakenings,,,,,,,,,
sleep_ts_feel,feel,sleep,TSF,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.814814815,hrv_lf,,,,,,,,,
sleep_ts_feel,feel,sleep,TSF,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,1,0.776234568,avg_rr,,,,,,,,,
sleep_ts_feel,feel,sleep,TSF,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,1,0.720679012,tossnturn_count,,,,,,,,,
sleep_ts_feel,feel,sleep,TSF,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.717592593,max_hr,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,KNN,0.941176471,0,0,0.836601307,0.31372549,7,95,3,8,1,0.5,sleep_score,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,TSF,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.703703704,hrv_lf,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,TSF,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,1,0.702160494,hrv_score,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,KNN,0.941176471,0,0,0.836601307,0.31372549,7,95,3,8,1,0.5,duration_in_sleep,,,,,,,,,
sleep_ts_feel,feel,sleep,TSF,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,1,0.635802469,hrv_hf,,,,,,,,,
sleep_ts_feel,feel,sleep,TSF,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.609567901,min_rr,,,,,,,,,
sleep_ts_feel,feel,sleep,TSF,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,1,0.578703704,max_hr,,,,,,,,,
sleep_ts_feel,feel,sleep,TSF,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,1,0.572530864,bedexit_duration,,,,,,,,,
sleep_ts_feel,feel,sleep,TSF,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,1,0.564814815,duration_in_bed,,,,,,,,,
sleep_ts_feel,feel,sleep,TSF,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.558641975,avg_hr,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,TSF,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,1,0.537037037,hrv_lf,,,,,,,,,
sleep_ts_feel,feel,sleep,TSF,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,1,0.537037037,fm_count,,,,,,,,,
sleep_ts_feel,feel,sleep,TSF,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.533950617,avg_act,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,TSF,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.532407407,bedexit_count,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,KNN,0.941176471,0,0,0.836601307,0.31372549,7,95,3,8,1,0.5,fm_count,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,TSF,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,1,0.521604938,avg_rr,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,TSF,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,1,0.50617284,hrv_hf,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,KNN,0.941176471,0,0,0.836601307,0.31372549,7,95,3,8,0,0.5,avg_act,,,,,,,,,
electricity_living_ts_feel_norm,feel,electricity,ROCKET,0.947368421,0,0,0.852631579,0.315789474,6,98,8,11,0,0.5,e_consumption,,,,,,,,,
electricity_total_ts_feel,feel,electricity,ROCKET,0.947368421,0,0,0.852631579,0.315789474,2,136,9,15,0,0.5,e_consumption,,,,,,,,,
electricity_living_ts_feel,feel,electricity,ROCKET,0.947368421,0,0,0.852631579,0.315789474,6,98,8,11,0,0.5,e_consumption,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,KNN,0.941176471,0,0,0.836601307,0.31372549,7,95,3,8,0,0.5,duration_awake,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,KNN,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,1,0.5,fm_count,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,KNN,0.941176471,0,0,0.836601307,0.31372549,7,95,3,8,0,0.5,duration_in_deep,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,KNN,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,1,0.5,hrv_lf,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,KNN,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.5,duration_in_deep,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,KNN,0.941176471,0,0,0.836601307,0.31372549,7,95,3,8,0,0.5,max_hr,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,KNN,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.5,fm_count,,,,,,,,,
sleep_ts_feel,feel,sleep,KNN,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,1,0.5,avg_act,,,,,,,,,
sleep_ts_feel,feel,sleep,KNN,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,1,0.5,fm_count,,,,,,,,,
sleep_ts_feel,feel,sleep,KNN,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.5,min_rr,,,,,,,,,
sleep_ts_feel,feel,sleep,KNN,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.5,fm_count,,,,,,,,,
sleep_ts_feel,feel,sleep,indvBOSS,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.5,fm_count,,,,,,,,,
sleep_ts_feel,feel,sleep,indvBOSS,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.5,hrv_score,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,ROCKET,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,1,0.5,avg_act,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,ROCKET,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,1,0.5,duration,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,ROCKET,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,1,0.5,duration_in_bed,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,ROCKET,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,1,0.5,bedexit_count,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,ROCKET,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,1,0.5,min_hr,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,ROCKET,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,1,0.5,max_rr,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,ROCKET,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,1,0.5,fm_count,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,ROCKET,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,1,0.5,hrv_score,,,,,,,,,
sleep_ts_feel,feel,sleep,KNN,0.941176471,0,0,0.836601307,0.31372549,7,95,3,8,1,0.5,avg_act,,,,,,,,,
sleep_ts_feel,feel,sleep,KNN,0.941176471,0,0,0.836601307,0.31372549,7,95,3,8,1,0.5,duration,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,ROCKET,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.5,avg_hr,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,ROCKET,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.5,avg_rr,,,,,,,,,
sleep_ts_feel,feel,sleep,KNN,0.941176471,0,0,0.836601307,0.31372549,7,95,3,8,1,0.5,tossnturn_count,,,,,,,,,
sleep_ts_feel,feel,sleep,KNN,0.941176471,0,0,0.836601307,0.31372549,7,95,3,8,1,0.5,max_hr,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,ROCKET,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.5,avg_act,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,ROCKET,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.5,duration,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,ROCKET,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.5,duration_in_bed,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,ROCKET,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.5,bedexit_duration,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,ROCKET,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.5,bedexit_count,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,ROCKET,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.5,tossnturn_count,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,ROCKET,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.5,min_hr,,,,,,,,,
sleep_ts_feel,feel,sleep,KNN,0.941176471,0,0,0.836601307,0.31372549,7,95,3,8,1,0.5,fm_count,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,ROCKET,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.5,max_hr,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,ROCKET,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.5,min_rr,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,ROCKET,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.5,max_rr,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,ROCKET,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.5,fm_count,,,,,,,,,
sleep_ts_feel,feel,sleep,KNN,0.941176471,0,0,0.836601307,0.31372549,7,95,3,8,0,0.5,avg_act,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,ROCKET,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.5,hrv_score,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,ROCKET,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.5,hrv_lf,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,ROCKET,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.5,hrv_hf,,,,,,,,,
sleep_ts_feel,feel,sleep,ROCKET,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,1,0.5,avg_hr,,,,,,,,,
sleep_ts_feel,feel,sleep,ROCKET,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,1,0.5,avg_rr,,,,,,,,,
sleep_ts_feel,feel,sleep,ROCKET,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,1,0.5,avg_act,,,,,,,,,
sleep_ts_feel,feel,sleep,ROCKET,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,1,0.5,duration_in_bed,,,,,,,,,
sleep_ts_feel,feel,sleep,ROCKET,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,1,0.5,bedexit_duration,,,,,,,,,
sleep_ts_feel,feel,sleep,ROCKET,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,1,0.5,bedexit_count,,,,,,,,,
sleep_ts_feel,feel,sleep,ROCKET,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,1,0.5,min_hr,,,,,,,,,
sleep_ts_feel,feel,sleep,ROCKET,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,1,0.5,max_hr,,,,,,,,,
sleep_ts_feel,feel,sleep,ROCKET,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,1,0.5,fm_count,,,,,,,,,
sleep_ts_feel,feel,sleep,ROCKET,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.5,avg_hr,,,,,,,,,
sleep_ts_feel,feel,sleep,KNN,0.941176471,0,0,0.836601307,0.31372549,7,95,3,8,0,0.5,fm_count,,,,,,,,,
sleep_ts_feel,feel,sleep,ROCKET,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.5,avg_rr,,,,,,,,,
sleep_ts_feel,feel,sleep,ROCKET,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.5,avg_act,,,,,,,,,
sleep_ts_feel,feel,sleep,ROCKET,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.5,duration,,,,,,,,,
sleep_ts_feel,feel,sleep,ROCKET,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.5,duration_in_bed,,,,,,,,,
sleep_ts_feel,feel,sleep,ROCKET,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.5,bedexit_duration,,,,,,,,,
sleep_ts_feel,feel,sleep,ROCKET,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.5,tossnturn_count,,,,,,,,,
sleep_ts_feel,feel,sleep,ROCKET,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.5,min_hr,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,indvBOSS,0.96,0,0,0.853333333,0.32,7,95,3,8,1,0.5,fm_count,,,,,,,,,
sleep_ts_feel,feel,sleep,ROCKET,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.5,max_hr,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,indvBOSS,0.96,0,0,0.853333333,0.32,7,95,3,8,0,0.5,avg_hr,,,,,,,,,
sleep_ts_feel,feel,sleep,ROCKET,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.5,min_rr,,,,,,,,,
sleep_ts_feel,feel,sleep,ROCKET,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.5,max_rr,,,,,,,,,
sleep_ts_feel,feel,sleep,ROCKET,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.5,hrv_score,,,,,,,,,
sleep_ts_feel,feel,sleep,ROCKET,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.5,hrv_lf,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,TSF,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,1,0.5,fm_count,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,TSF,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.5,fm_count,,,,,,,,,
sleep_ts_feel,feel,sleep,TSF,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.5,fm_count,,,,,,,,,
sleep_ts_feel,feel,sleep,TSF,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,1,0.49691358,hrv_score,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,indvBOSS,0.941176471,0,0,0.836601307,0.31372549,7,95,3,8,0,0.5,fm_count,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,indvBOSS,0.947368421,0,0,0.855687606,0.315789474,4,110,4,8,1,0.491071429,tossnturn_count,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,ROCKET,0.947368421,0,0,0.855687606,0.315789474,4,110,4,8,1,0.491071429,max_rr,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,ROCKET,0.947368421,0,0,0.855687606,0.315789474,4,110,4,8,1,0.491071429,hrv_score,,,,,,,,,
sleep_ts_feel,feel,sleep,ROCKET,0.947368421,0,0,0.855687606,0.315789474,4,110,4,8,1,0.491071429,avg_act,,,,,,,,,
sleep_ts_feel,feel,sleep,indvBOSS,0.941176471,0,0,0.836601307,0.31372549,7,95,3,8,1,0.5,tossnturn_count,,,,,,,,,
sleep_ts_feel,feel,sleep,ROCKET,0.947368421,0,0,0.855687606,0.315789474,4,110,4,8,1,0.491071429,duration_in_bed,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,TSF,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.484567901,avg_rr,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,TSF,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.476851852,max_rr,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,TSF,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.475308642,avg_act,,,,,,,,,
sleep_ts_feel,feel,sleep,TSF,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,1,0.470679012,avg_act,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,TSF,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,1,0.458333333,min_hr,,,,,,,,,
sleep_ts_feel,feel,sleep,TSF,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,1,0.458333333,min_hr,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,TSF,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,1,0.442901235,tossnturn_count,,,,,,,,,
electricity_total_ts_feel_norm,feel,electricity,TSF,0.947368421,0,0,0.876315789,0.315789474,2,136,9,15,0,0.440315315,e_consumption,,,,,,,,,
sleep_ts_feel,feel,sleep,indvBOSS,0.941176471,0,0,0.836601307,0.31372549,7,95,3,8,0,0.5,fm_count,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,TSF,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.429012346,avg_hr,,,,,,,,,
sleep_ts_feel,feel,sleep,TSF,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,1,0.425925926,avg_hr,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,TSF,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,1,0.422839506,duration,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,TSF,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,1,0.415123457,bedexit_duration,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,TSF,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.384259259,min_hr,,,,,,,,,
sleep_ts_feel,feel,sleep,TSF,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.384259259,bedexit_duration,,,,,,,,,
sleep_ts_feel,feel,sleep,MrSEQL,0.555555556,0,0.153846154,0.505223172,0.236467236,7,95,3,8,1,0.5,duration_awake,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,TSF,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.37962963,duration_in_bed,,,,,,,,,
sleep_ts_feel,feel,sleep,TSF,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,1,0.314814815,duration,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,TSF,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.276234568,bedexit_duration,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,TSF,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.182098765,hrv_hf,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,MUSE,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.962962963,tossnturn_count,,,,,,,,,
sleep_ts_feel,feel,sleep,MUSE,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.842592593,bedexit_count,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,iTDE,0.941176471,0,0,0.836601307,0.31372549,7,95,3,8,1,0.5,min_hr,,,,,,,,,
sleep_ts_feel,feel,sleep,MUSE,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.830246914,duration_in_rem,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,MUSE,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,1,0.802469136,avg_hr,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,iTDE,0.941176471,0,0,0.836601307,0.31372549,7,95,3,8,0,0.5,bedexit_count,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,MUSE,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,1,0.787037037,hrv_score,,,,,,,,,
sleep_ts_feel,feel,sleep,MUSE,0.947368421,0,0,0.855687606,0.315789474,4,110,4,8,0,0.732142857,hrv_score,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,MUSE,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.716049383,duration,,,,,,,,,
sleep_ts_feel,feel,sleep,MUSE,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,1,0.716049383,bedexit_count,,,,,,,,,
sleep_ts_feel,feel,sleep,MUSE,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,1,0.654320988,tossnturn_count,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,MUSE,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,1,0.62962963,max_rr,,,,,,,,,
sleep_ts_feel,feel,sleep,MUSE,0.947368421,0,0,0.855687606,0.315789474,4,110,4,8,1,0.619047619,awakenings,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,MUSE,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.611111111,min_hr,,,,,,,,,
sleep_ts_feel,feel,sleep,MUSE,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,1,0.574074074,max_hr,,,,,,,,,
sleep_ts_feel,feel,sleep,iTDE,0.941176471,0,0,0.836601307,0.31372549,7,95,3,8,1,0.5,min_hr,,,,,,,,,
sleep_ts_feel,feel,sleep,MUSE,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.574074074,hrv_score,,,,,,,,,
sleep_ts_feel,feel,sleep,iTDE,0.941176471,0,0,0.836601307,0.31372549,7,95,3,8,0,0.5,avg_hr,,,,,,,,,
sleep_ts_feel,feel,sleep,MUSE,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,1,0.552469136,duration_in_bed,,,,,,,,,
sleep_ts_feel,feel,sleep,MUSE,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,1,0.549382716,fm_count,,,,,,,,,
sleep_ts_feel,feel,sleep,MUSE,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,1,0.540123457,avg_rr,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,MUSE,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.537037037,fm_count,,,,,,,,,
sleep_ts_feel,feel,sleep,MUSE,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.537037037,fm_count,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,iTDE,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.5,avg_act,,,,,,,,,
sleep_ts_feel,feel,sleep,iTDE,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.5,fm_count,,,,,,,,,
sleep_ts_feel,feel,sleep,iTDE,0.941176471,0,0,0.836601307,0.31372549,7,95,3,8,0,0.5,hrv_lf,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,MUSE,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,1,0.5,fm_count,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,iTDE,0.947368421,0,0,0.855687606,0.315789474,4,110,4,8,0,0.491071429,avg_hr,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,iTDE,0.947368421,0,0,0.855687606,0.315789474,4,110,4,8,0,0.491071429,min_rr,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,iTDE,0.947368421,0,0,0.855687606,0.315789474,4,110,4,8,0,0.482142857,hrv_lf,,,,,,,,,
sleep_ts_feel,feel,sleep,MUSE,0.947368421,0,0,0.855687606,0.315789474,4,110,4,8,1,0.443452381,avg_rr,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,MUSE,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,0,0.441358025,sleep_score,,,,,,,,,
sleep_ts_feel,feel,sleep,MUSE,0.941176471,0,0,0.836601307,0.31372549,7,95,3,8,1,0.5,fm_count,,,,,,,,,
sleep_ts_feel,feel,sleep,MUSE,0.947368421,0,0,0.852631579,0.315789474,5,105,4,8,1,0.410493827,min_hr,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,MUSE,0.945454545,0,0,0.850909091,0.315151515,5,105,4,8,0,0.75,bedexit_count,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,iTDE,0.945454545,0,0,0.850909091,0.315151515,5,105,4,8,0,0.490740741,duration_in_bed,,,,,,,,,
sleep_ts_feel,feel,sleep,KNN,0.945454545,0,0,0.850909091,0.315151515,5,105,4,8,1,0.490740741,min_hr,,,,,,,,,
sleep_ts_feel,feel,sleep,indvBOSS,0.945454545,0,0,0.850909091,0.315151515,5,105,4,8,1,0.490740741,min_hr,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,ROCKET,0.941176471,0,0,0.836601307,0.31372549,7,95,3,8,1,0.5,avg_hr,,,,,,,,,
sleep_ts_feel,feel,sleep,indvBOSS,0.945454545,0,0,0.850909091,0.315151515,5,105,4,8,1,0.490740741,hrv_hf,,,,,,,,,
sleep_ts_feel,feel,sleep,indvBOSS,0.945454545,0,0,0.850909091,0.315151515,5,105,4,8,0,0.490740741,duration_in_bed,,,,,,,,,
sleep_ts_feel,feel,sleep,KNN,0.945454545,0,0,0.853958944,0.315151515,4,110,4,8,0,0.482142857,duration_in_deep,,,,,,,,,
electricity_total_ts_feel_norm,feel,electricity,MrSEQL,0.777777778,0,0.166666667,0.700980392,0.314814815,4,116,9,11,0,0.518518519,e_consumption,,,,,,,,,
sleep_ts_feel_norm,feel,sleep,ROCKET,0.941176471,0,0,0.836601307,0.31372549,7,95,3,8,1,0.5,avg_rr,,,,,,,,,
